Date,Time,1RSS(dB),2RSS(dB),RQly(%),RSNR(dB),ANT,RFMD,TPWR(mW),TRSS(dB),TQly(%),TSNR(dB),TRSP(%),TFPS(Hz),RRSP(%),TPWR(dBm),Ptch(rad),Roll(rad),Yaw(rad),FM,RxBt(V),Curr(A),Capa(mAh),Bat%(%),GPS,GSpd(kmh),Hdg(°),Alt(m),Sats,VSpd(m/s),Hdg(°),GSpd(m/s),Rud,Ele,Thr,Ail,P1,P2,P3,SL1,SL2,SA,SB,SC,SD,SE,SF,SG,SH,LSW,CH1(us),CH2(us),CH3(us),CH4(us),CH5(us),CH6(us),CH7(us),CH8(us),CH9(us),CH10(us),CH11(us),CH12(us),CH13(us),CH14(us),CH15(us),CH16(us),CH17(us),CH18(us),CH19(us),CH20(us),CH21(us),CH22(us),CH23(us),CH24(us),CH25(us),CH26(us),CH27(us),CH28(us),CH29(us),CH30(us),CH31(us),CH32(us),TxBat(V)
2025-02-09,16:37:06.030,-80,0,92,0,0,1,250,-82,68,9,42,50,49,24,-0.11,0.00,-0.81,"WP",14.5,5.7,1971,76,51.431435 11.613822,45.4,324.80,59,23,0.4,324,14,20,35,-692,-20,-1024,-205,-1024,956,145,0,-1,0,0,0,1,0,-1,0x1100001800000000,1490,1517,1162,1510,1000,1500,1000,1500,1026,1477,1500,1000,1500,1398,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-02-09,16:37:06.530,-84,0,98,0,0,1,250,-85,80,8,37,50,39,24,-0.11,0.00,-0.81,"WP",14.5,5.7,1971,76,51.431435 11.613822,45.4,324.80,59,23,0.6,324,12,19,35,-692,-20,-1024,-205,-1024,956,144,0,-1,0,0,0,1,0,-1,0x1100001800000000,1490,1517,1162,1509,1000,1500,1000,1500,1026,1477,1500,1000,1500,1398,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-02-09,16:37:07.030,-82,0,98,0,0,1,250,-82,80,9,42,50,55,24,-0.11,0.00,-0.81,"WP",14.5,5.7,1971,76,51.431435 11.613822,45.4,324.80,59,23,0.8,324,12,20,34,-692,-20,-1024,-205,-1024,956,145,0,-1,0,0,0,1,0,-1,0x1100001800000000,1490,1516,1162,1510,1000,1500,1000,1500,1026,1477,1500,1000,1500,1398,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-02-09,16:37:07.530,-79,0,96,0,0,1,250,-80,82,10,46,50,48,24,-0.11,0.00,-0.81,"WP",14.5,5.7,1971,76,51.431435 11.613822,45.4,324.80,59,23,0.6,324,12,20,35,-692,-20,-1024,-205,-1024,956,145,0,-1,0,0,0,1,0,-1,0x1100001800000000,1490,1517,1162,1510,1000,1500,1000,1500,1026,1477,1500,1000,1500,1398,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-02-09,16:37:08.030,-85,0,96,0,0,1,250,-85,82,5,37,50,55,24,-0.11,0.00,-0.81,"WP",14.5,5.5,1977,76,51.431799 11.613406,44.5,324.90,60,23,0.3,324,12,19,35,-692,-20,-1024,-205,-1024,956,145,0,-1,0,0,0,1,0,-1,0x1100001800000000,1490,1517,1162,1509,1000,1500,1000,1500,1026,1477,1500,1000,1500,1398,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-02-09,16:37:08.530,-79,0,94,0,0,1,250,-79,76,10,48,50,48,24,-0.09,-0.02,-0.81,"WP",14.5,5.5,1977,76,51.431835 11.613364,45.0,324.60,61,22,0.3,324,8,20,35,-692,-21,-1024,-205,-1024,956,145,0,-1,0,0,0,1,0,-1,0x1100001800000000,1490,1517,1162,1510,1000,1500,1000,1500,1026,1477,1500,1000,1500,1398,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-02-09,16:37:09.030,-82,0,94,0,0,1,250,-92,76,4,24,50,42,24,-0.09,-0.01,-0.79,"WP",14.5,5.5,1977,76,51.431835 11.613364,45.0,324.60,61,22,0.3,324,8,20,34,-692,-20,-1024,-205,-1024,956,145,0,-1,0,0,0,1,0,-1,0x1100001800000000,1490,1516,1162,1510,1000,1500,1000,1500,1026,1477,1500,1000,1500,1398,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-02-09,16:37:09.530,-86,0,86,0,0,1,250,-85,60,7,37,50,37,24,-0.10,-0.02,-0.79,"WP",14.5,5.5,1977,76,51.431927 11.613261,45.2,325.50,61,22,0.3,324,8,20,35,-692,-20,-1024,-205,-1024,956,144,0,-1,0,0,0,1,0,-1,0x1100001800000000,1490,1517,1163,1509,1000,1500,1000,1500,1026,1477,1500,1000,1500,1398,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-02-09,16:37:10.030,-84,0,86,0,0,1,250,-81,60,1,44,50,39,24,-0.10,-0.04,-0.79,"WP",14.5,5.4,1981,76,51.431983 11.613200,45.3,325.20,61,22,0.3,323,13,20,35,-692,-20,-1024,-205,-1024,957,145,0,-1,0,0,0,1,0,-1,0x1100001800000000,1490,1517,1162,1510,1000,1500,1000,1500,1026,1477,1500,1000,1500,1398,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-02-09,16:37:10.530,-77,0,98,0,0,1,250,-79,76,10,48,50,46,24,-0.10,0.00,-0.79,"WP",14.5,5.4,1981,76,51.431983 11.613200,45.3,325.20,61,22,0.3,323,13,19,35,-692,-20,-1024,-205,-1024,956,145,0,-1,0,0,0,1,0,-1,0x1100001800000000,1490,1517,1162,1509,1000,1500,1000,1500,1026,1477,1500,1000,1500,1398,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-02-09,16:37:11.030,-84,0,98,0,0,1,250,-84,76,2,39,50,46,24,-0.09,-0.04,-0.79,"WP",14.5,5.3,1982,76,51.432075 11.613098,44.8,325.10,61,23,0.3,323,13,19,35,-692,-20,-1024,-205,-1024,963,145,0,-1,0,0,0,1,0,-1,0x1100001800000000,1490,1517,1162,1509,1000,1500,1000,1500,1022,1477,1500,1000,1500,1398,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-02-09,16:37:11.530,-82,0,94,0,0,1,250,-82,80,10,42,50,46,24,-0.08,-0.01,-0.77,"WP",14.5,5.3,1982,76,51.432112 11.613057,45.2,325.00,61,23,0.3,325,14,20,34,-692,-20,-1024,-205,-1024,966,144,0,-1,0,0,0,1,0,-1,0x1100001800000000,1490,1516,1162,1510,1000,1500,1000,1500,1021,1477,1500,1000,1500,1398,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-02-09,16:37:12.030,-82,0,94,0,0,1,250,-81,80,9,44,50,42,24,-0.10,-0.03,-0.79,"WP",14.5,5.4,1984,76,51.432167 11.612995,45.2,324.90,61,23,0.2,325,14,19,35,-692,-20,-1024,-205,-1024,967,145,0,-1,0,0,0,1,0,-1,0x1100001800000000,1490,1517,1162,1509,1000,1500,1000,1500,1020,1477,1500,1000,1500,1398,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-02-09,16:37:12.530,-87,0,94,0,0,1,250,-89,66,6,29,50,33,24,-0.10,-0.03,-0.79,"WP",14.5,5.4,1984,76,51.432205 11.612954,45.3,324.60,62,23,0.4,325,14,20,34,-692,-20,-1024,-205,-1024,962,145,0,-1,0,0,0,1,0,-1,0x1100001800000000,1490,1516,1162,1510,1000,1500,1000,1500,1023,1477,1500,1000,1500,1398,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-02-09,16:37:13.030,-85,0,94,0,0,1,250,-93,66,4,22,50,37,24,-0.10,-0.01,-0.81,"WP",14.5,5.4,1985,76,51.432259 11.612891,45.3,324.00,62,23,0.4,325,14,20,35,-692,-21,-1024,-205,-1024,963,145,0,-1,0,0,0,1,0,-1,0x1100001800000000,1490,1517,1162,1510,1000,1500,1000,1500,1022,1477,1500,1000,1500,1398,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-02-09,16:37:13.530,-78,0,94,0,0,1,250,-79,64,10,48,50,39,24,-0.09,-0.01,-0.81,"WP",14.5,5.4,1985,76,51.432296 11.612848,44.8,324.00,62,23,0.5,324,13,20,35,-692,-20,-1024,-205,-1024,961,144,0,-1,0,0,0,1,0,-1,0x1100001800000000,1490,1517,1162,1510,1000,1500,1000,1500,1023,1477,1500,1000,1500,1398,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-02-09,16:37:14.030,-75,0,94,0,0,1,250,-76,64,10,53,50,53,24,-0.08,0.00,-0.79,"WP",14.5,5.3,1987,76,51.432350 11.612784,45.0,323.90,63,23,0.2,324,13,19,34,-692,-20,-1024,-205,-1024,962,144,0,-1,0,0,0,1,0,-1,0x1100001800000000,1490,1516,1162,1509,1000,1500,1000,1500,1023,1477,1500,1000,1500,1398,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-02-09,16:37:14.530,-80,0,98,0,0,1,250,-80,76,9,46,50,53,24,-0.08,0.00,-0.79,"WP",14.5,5.3,1987,76,51.432387 11.612742,45.3,324.40,63,23,0.0,324,13,19,35,-692,-20,-1024,-205,-1024,959,145,0,-1,0,0,0,1,0,-1,0x1100001800000000,1490,1517,1162,1509,1000,1500,1000,1500,1025,1477,1500,1000,1500,1398,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-02-09,16:37:15.030,-76,0,98,0,0,1,250,-76,76,11,53,50,51,24,-0.08,-0.02,-0.79,"WP",14.5,5.4,1988,76,51.432441 11.612679,45.4,324.40,63,23,0.0,323,13,19,34,-692,-20,-1024,-205,-1024,960,145,0,-1,0,0,0,1,0,-1,0x1100001800000000,1490,1516,1162,1509,1000,1500,1000,1500,1024,1477,1500,1000,1500,1398,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-02-09,16:37:15.530,-80,0,94,0,0,1,250,-81,76,11,44,50,51,24,-0.10,-0.01,-0.79,"WP",14.5,5.4,1988,76,51.432478 11.612637,45.3,324.10,63,23,0.3,323,13,19,34,-692,-20,-1024,-205,-1024,962,144,0,-1,0,0,0,1,0,-1,0x1100001800000000,1490,1516,1162,1509,1000,1500,1000,1500,1023,1477,1500,1000,1500,1398,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-02-09,16:37:16.030,-76,0,94,0,0,1,250,-76,76,10,53,50,53,24,-0.10,-0.01,-0.79,"WP",14.5,5.3,1990,76,51.432533 11.612573,45.3,323.70,63,23,0.3,323,13,20,35,-692,-20,-1024,-205,-1024,959,145,0,-1,0,0,0,1,0,-1,0x1100001800000000,1490,1517,1162,1510,1000,1500,1000,1500,1025,1477,1500,1000,1500,1398,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-02-09,16:37:16.530,-75,0,98,0,0,1,250,-76,78,10,53,50,55,24,-0.09,-0.01,-0.77,"WP",14.5,5.3,1990,76,51.432569 11.612530,45.3,323.50,63,23,0.4,324,13,19,35,-692,-20,-1024,-205,-1024,956,145,0,-1,0,0,0,1,0,-1,0x1100001800000000,1490,1517,1162,1509,1000,1500,1000,1500,1026,1477,1500,1000,1500,1398,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-02-09,16:37:17.030,-77,0,98,0,0,1,250,-77,78,11,51,50,55,24,-0.09,-0.02,-0.81,"WP",14.5,5.3,1990,76,51.432587 11.612509,45.3,324.00,64,23,0.3,324,13,19,34,-691,-20,-1024,-205,-1024,956,145,0,-1,0,0,0,1,0,-1,0x1100001800000000,1490,1516,1163,1509,1000,1500,1000,1500,1026,1477,1500,1000,1500,1398,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-02-09,16:37:17.530,-74,0,94,0,0,1,250,-77,66,9,51,50,57,24,-0.08,-0.01,-0.81,"WP",14.5,5.3,1990,76,51.432587 11.612509,45.3,324.00,64,23,0.2,323,13,19,34,-692,-20,-1024,-205,-1024,956,144,0,-1,0,0,0,1,0,-1,0x1100001800000000,1490,1516,1162,1509,1000,1500,1000,1500,1026,1477,1500,1000,1500,1398,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-02-09,16:37:18.030,-75,0,94,0,0,1,250,-80,66,9,46,50,55,24,-0.08,-0.01,-0.81,"WP",14.5,5.3,1990,76,51.432587 11.612509,45.3,324.00,64,23,0.1,323,13,19,34,-692,-20,-1024,-205,-1024,956,145,0,-1,0,0,0,1,0,-1,0x1100001800000000,1490,1516,1162,1509,1000,1500,1000,1500,1026,1477,1500,1000,1500,1398,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-02-09,16:37:18.530,-80,0,96,0,0,1,250,-82,82,9,42,50,40,24,-0.10,0.00,-0.81,"WP",14.5,5.3,1990,76,51.432587 11.612509,45.3,324.00,64,23,0.6,323,13,19,34,-692,-20,-1024,-205,-1024,953,144,0,-1,0,0,0,1,0,-1,0x1100001800000000,1490,1516,1162,1509,1000,1500,1000,1500,1028,1477,1500,1000,1500,1398,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-02-09,16:37:19.030,-79,0,96,0,0,1,250,-80,82,10,46,50,48,24,-0.08,-0.02,-0.81,"WP",14.5,5.3,1990,76,51.432587 11.612509,45.3,324.00,64,23,0.3,323,12,19,34,-692,-20,-1024,-205,-1024,954,144,0,-1,0,0,0,1,0,-1,0x1100001800000000,1490,1516,1162,1509,1000,1500,1000,1500,1027,1477,1500,1000,1500,1398,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-02-09,16:37:19.530,-81,0,94,0,0,1,250,-81,78,10,44,50,37,24,-0.07,0.00,-0.81,"WP",14.5,5.3,1990,76,51.432587 11.612509,45.3,324.00,64,23,0.3,323,12,20,35,-692,-20,-1024,-205,-1024,954,144,0,-1,0,0,0,1,0,-1,0x1100001800000000,1490,1517,1162,1510,1000,1500,1000,1500,1027,1477,1500,1000,1500,1398,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-02-09,16:37:20.030,-88,0,94,0,0,1,250,-88,78,6,31,50,35,24,-0.08,-0.01,-0.81,"WP",14.5,5.1,1995,76,51.432587 11.612509,45.3,324.00,64,23,0.3,323,9,20,34,-692,-20,-1024,-205,-1024,955,145,0,-1,0,0,0,1,0,-1,0x1100001800000000,1490,1516,1162,1510,1000,1500,1000,1500,1027,1477,1500,1000,1500,1398,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-02-09,16:37:20.530,-76,0,94,0,0,1,250,-76,76,8,53,50,46,24,-0.08,0.00,-0.81,"WP",14.5,5.1,1995,76,51.432938 11.612102,45.4,324.00,65,23,0.3,323,9,20,34,-692,-20,-1024,-205,-1024,954,145,0,-1,0,0,0,1,0,-1,0x1100001800000000,1490,1516,1162,1510,1000,1500,1000,1500,1027,1477,1500,1000,1500,1398,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-02-09,16:37:21.030,-74,0,94,0,0,1,250,-81,76,9,44,50,57,24,-0.06,0.00,-0.79,"WP",14.6,5.0,1996,76,51.432983 11.612048,45.5,323.70,65,23,0.2,323,9,19,34,-691,-20,-1024,-205,-1024,958,144,0,-1,0,0,0,1,0,-1,0x1100001800000000,1490,1516,1163,1509,1000,1500,1000,1500,1025,1477,1500,1000,1500,1398,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-02-09,16:37:21.530,-87,0,96,0,0,1,250,-88,72,9,31,50,51,24,-0.07,0.00,-0.79,"WP",14.6,5.0,1996,76,51.432993 11.612037,45.4,323.30,65,23,0.1,323,14,19,34,-692,-20,-1024,-205,-1024,956,144,0,-1,0,0,0,1,0,-1,0x1100001800000000,1490,1516,1162,1509,1000,1500,1000,1500,1026,1477,1500,1000,1500,1398,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-02-09,16:37:22.030,-87,0,96,0,0,1,250,-88,72,8,31,50,44,24,-0.08,-0.02,-0.79,"WP",14.6,5.0,1996,76,51.432993 11.612037,45.4,323.30,65,23,0.1,323,14,19,34,-692,-20,-1024,-205,-1024,957,144,0,-1,0,0,0,1,0,-1,0x1100001800000000,1490,1516,1162,1509,1000,1500,1000,1500,1026,1477,1500,1000,1500,1398,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-02-09,16:37:22.530,-78,0,94,0,0,1,250,-79,86,10,48,50,40,24,-0.09,-0.02,-0.79,"WP",14.6,5.0,1996,76,51.432993 11.612037,45.4,323.30,65,23,0.2,323,14,19,35,-692,-20,-1024,-205,-1024,956,144,0,-1,0,0,0,1,0,-1,0x1100001800000000,1490,1517,1162,1509,1000,1500,1000,1500,1026,1477,1500,1000,1500,1398,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-02-09,16:37:23.030,-88,0,94,0,0,1,250,-90,86,4,28,50,49,24,-0.07,0.00,-0.79,"WP",14.6,5.0,1996,76,51.432993 11.612037,45.4,323.30,65,23,0.0,323,14,19,34,-692,-20,-1024,-205,-1024,957,145,0,-1,0,0,0,1,0,-1,0x1100001800000000,1490,1516,1162,1509,1000,1500,1000,1500,1026,1477,1500,1000,1500,1398,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-02-09,16:37:23.530,-84,0,98,0,0,1,250,-84,84,10,39,50,39,24,-0.08,-0.03,-0.79,"WP",14.6,5.0,1996,76,51.432993 11.612037,45.4,323.30,65,23,0.0,323,14,20,34,-692,-20,-1024,-205,-1024,957,144,0,-1,0,0,0,1,0,-1,0x1100001800000000,1490,1516,1162,1510,1000,1500,1000,1500,1026,1477,1500,1000,1500,1398,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-02-09,16:37:24.030,-82,0,98,0,0,1,250,-82,84,10,42,50,42,24,-0.10,-0.01,-0.81,"WP",14.6,5.0,1996,76,51.432993 11.612037,45.4,323.30,65,23,0.1,323,11,19,34,-692,-20,-1024,-205,-1024,956,144,0,-1,0,0,0,1,0,-1,0x1100001800000000,1490,1516,1162,1509,1000,1500,1000,1500,1026,1477,1500,1000,1500,1398,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-02-09,16:37:24.530,-88,0,96,0,0,1,250,-88,78,6,31,50,31,24,-0.10,-0.04,-0.82,"WP",14.6,5.0,1996,76,51.432993 11.612037,45.4,323.30,65,23,0.3,323,11,19,34,-691,-20,-1024,-205,-1024,955,145,0,-1,0,0,0,1,0,-1,0x1100001800000000,1490,1516,1163,1509,1000,1500,1000,1500,1027,1477,1500,1000,1500,1398,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-02-09,16:37:25.030,-84,0,96,0,0,1,250,-82,78,8,42,50,39,24,-0.11,0.00,-0.82,"WP",14.5,5.5,2003,76,51.433362 11.611607,45.3,322.50,66,23,0.3,323,9,19,34,-692,-20,-1024,-205,-1024,956,144,0,-1,0,0,0,1,0,-1,0x1100001800000000,1490,1516,1162,1509,1000,1500,1000,1500,1026,1477,1500,1000,1500,1398,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-02-09,16:37:25.530,-77,0,94,0,0,1,250,-75,72,5,55,50,51,24,-0.10,0.01,-0.81,"WP",14.5,5.6,2003,76,51.433398 11.611564,45.4,323.00,66,23,0.4,323,9,20,34,-691,-20,-1024,-205,-1024,957,145,0,-1,0,0,0,1,0,-1,0x1100001800000000,1490,1516,1163,1510,1000,1500,1000,1500,1026,1477,1500,1000,1500,1398,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-02-09,16:37:26.030,-77,0,94,0,0,1,250,-77,72,10,51,50,51,24,-0.11,0.00,-0.81,"WP",14.5,5.6,2003,76,51.433416 11.611542,45.3,323.10,66,23,0.4,323,9,19,35,-691,-20,-1024,-205,-1024,957,144,0,-1,0,0,0,1,0,-1,0x1100001800000000,1490,1517,1163,1509,1000,1500,1000,1500,1026,1477,1500,1000,1500,1398,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-02-09,16:37:26.530,-78,0,96,0,0,1,250,-78,74,10,49,50,49,24,-0.10,0.00,-0.81,"WP",14.5,5.6,2003,76,51.433416 11.611542,45.3,323.10,66,23,0.2,322,14,19,34,-691,-20,-1024,-205,-1024,957,145,0,-1,0,0,0,1,0,-1,0x1100001800000000,1490,1516,1163,1509,1000,1500,1000,1500,1026,1477,1500,1000,1500,1398,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-02-09,16:37:27.030,-78,0,96,0,0,1,250,-77,74,7,51,50,49,24,-0.10,0.00,-0.81,"WP",14.5,5.6,2003,76,51.433533 11.611403,45.2,323.40,67,23,0.2,322,14,20,34,-691,-20,-1024,-205,-1024,957,144,0,-1,0,0,0,1,0,-1,0x1100001800000000,1490,1516,1163,1510,1000,1500,1000,1500,1026,1477,1500,1000,1500,1398,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-02-09,16:37:27.530,-84,0,96,0,0,1,250,-79,78,0,48,50,39,24,-0.13,0.00,-0.81,"WP",14.5,5.6,2003,76,51.433533 11.611403,45.2,323.40,67,23,0.2,323,14,19,34,-691,-20,-1024,-205,-1024,956,144,0,-1,0,0,0,1,0,-1,0x1100001800000000,1490,1516,1163,1509,1000,1500,1000,1500,1026,1477,1500,1000,1500,1398,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-02-09,16:37:28.030,-83,0,96,0,0,1,250,-84,78,9,39,50,40,24,-0.13,0.00,-0.81,"WP",14.5,5.6,2003,76,51.433533 11.611403,45.2,323.40,67,23,0.4,323,14,20,35,-691,-20,-1024,-205,-1024,957,145,0,-1,0,0,0,1,0,-1,0x1100001800000000,1490,1517,1163,1510,1000,1500,1000,1500,1026,1477,1500,1000,1500,1398,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-02-09,16:37:28.530,-86,0,96,0,0,1,250,-86,76,4,35,50,35,24,-0.13,0.00,-0.81,"WP",14.5,5.6,2003,76,51.433660 11.611254,45.0,324.20,68,23,0.4,323,14,20,34,-692,-20,-1024,-205,-1024,956,144,0,-1,0,0,0,1,0,-1,0x1100001800000000,1490,1516,1162,1510,1000,1500,1000,1500,1026,1477,1500,1000,1500,1398,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-02-09,16:37:29.030,-80,0,96,0,0,1,250,-80,76,10,46,50,46,24,-0.12,-0.01,-0.79,"WP",14.5,6.0,2009,76,51.433660 11.611254,45.0,324.20,68,23,0.4,323,13,20,34,-692,-20,-1024,-205,-1024,956,145,0,-1,0,0,0,1,0,-1,0x1100001800000000,1490,1516,1162,1510,1000,1500,1000,1500,1026,1477,1500,1000,1500,1398,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-02-09,16:37:29.530,-76,0,98,0,0,1,250,-76,72,11,53,50,53,24,-0.12,-0.01,-0.79,"WP",14.5,6.0,2010,76,51.433660 11.611254,45.0,324.20,68,23,0.3,323,13,19,34,-691,-20,-1024,-205,-1024,956,144,0,-1,0,0,0,1,0,-1,0x1100001800000000,1490,1516,1163,1509,1000,1500,1000,1500,1026,1477,1500,1000,1500,1398,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-02-09,16:37:30.030,-78,0,98,0,0,1,250,-78,72,6,49,50,49,24,-0.12,-0.01,-0.79,"WP",14.5,6.0,2010,76,51.433795 11.611098,44.8,325.30,69,23,0.3,323,12,19,35,-692,-20,-1024,-205,-1024,956,145,0,-1,0,0,0,1,0,-1,0x1100001800000000,1490,1517,1162,1509,1000,1500,1000,1500,1026,1477,1500,1000,1500,1398,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-02-09,16:37:30.530,-83,0,96,0,0,1,250,-84,62,8,39,50,40,24,-0.13,-0.01,-0.77,"WP",14.5,6.0,2010,76,51.433795 11.611098,44.8,325.30,69,23,0.3,323,12,19,35,-691,-20,-1024,-205,-1024,956,145,0,-1,0,0,0,1,0,-1,0x1100001800000000,1490,1517,1163,1509,1000,1500,1000,1500,1026,1477,1500,1000,1500,1398,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-02-09,16:37:31.030,-79,0,96,0,0,1,250,-78,62,7,49,50,48,24,-0.13,-0.01,-0.77,"WP",14.5,6.0,2010,76,51.433795 11.611098,44.8,325.30,69,23,0.5,323,12,19,34,-692,-20,-1024,-205,-1024,955,144,0,-1,0,0,0,1,0,-1,0x1100001800000000,1490,1517,1162,1509,1000,1500,1000,1500,1027,1477,1500,1000,1500,1398,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-02-09,16:37:31.530,-78,0,100,0,0,1,250,-78,68,9,49,50,49,24,-0.13,-0.01,-0.77,"WP",14.5,6.0,2010,76,51.433923 11.610957,44.1,324.40,71,23,0.5,324,13,20,34,-692,-20,-1024,-205,-1024,956,145,0,-1,0,0,0,1,0,-1,0x1100001800000000,1490,1516,1162,1510,1000,1500,1000,1500,1026,1477,1500,1000,1500,1398,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
